filename,source_video,frame_ts,scene,action_label,source_dataset,low_res,train_val
livingroom_fall_102_20260827_t26.9.jpg,videos/livingroom/fall/livingroom_fall_102_20260827.mp4,26.89,livingroom,lying,Le2i,true,train
livingroom_fall_102_20260827_t27.7.jpg,videos/livingroom/fall/livingroom_fall_102_20260827.mp4,27.74,livingroom,lying,Le2i,true,train
livingroom_fall_102_20260827_t28.6.jpg,videos/livingroom/fall/livingroom_fall_102_20260827.mp4,28.59,livingroom,lying,Le2i,true,train
livingroom_fall_102_20260827_t25.0.jpg,videos/livingroom/fall/livingroom_fall_102_20260827.mp4,25.00,livingroom,transition,Le2i,true,train
livingroom_fall_090_20260827_t45.3.jpg,videos/livingroom/fall/livingroom_fall_090_20260827.mp4,45.34,livingroom,lying,Le2i,true,train
livingroom_fall_090_20260827_t46.4.jpg,videos/livingroom/fall/livingroom_fall_090_20260827.mp4,46.38,livingroom,lying,Le2i,true,train
livingroom_fall_090_20260827_t47.4.jpg,videos/livingroom/fall/livingroom_fall_090_20260827.mp4,47.42,livingroom,lying,Le2i,true,train
livingroom_fall_090_20260827_t43.5.jpg,videos/livingroom/fall/livingroom_fall_090_20260827.mp4,43.52,livingroom,transition,Le2i,true,train
livingroom_fall_111_20260827_t5.4.jpg,videos/livingroom/fall/livingroom_fall_111_20260827.mp4,5.37,livingroom,lying,Le2i,true,train
livingroom_fall_111_20260827_t6.4.jpg,videos/livingroom/fall/livingroom_fall_111_20260827.mp4,6.40,livingroom,lying,Le2i,true,train
livingroom_fall_111_20260827_t7.4.jpg,videos/livingroom/fall/livingroom_fall_111_20260827.mp4,7.43,livingroom,lying,Le2i,true,train
livingroom_fall_111_20260827_t3.0.jpg,videos/livingroom/fall/livingroom_fall_111_20260827.mp4,3.04,livingroom,transition,Le2i,true,train
livingroom_fall_118_20260827_t9.2.jpg,videos/livingroom/fall/livingroom_fall_118_20260827.mp4,9.24,livingroom,lying,Le2i,true,train
livingroom_fall_118_20260827_t10.4.jpg,videos/livingroom/fall/livingroom_fall_118_20260827.mp4,10.44,livingroom,lying,Le2i,true,train
livingroom_fall_118_20260827_t11.6.jpg,videos/livingroom/fall/livingroom_fall_118_20260827.mp4,11.64,livingroom,lying,Le2i,true,train
livingroom_fall_118_20260827_t7.1.jpg,videos/livingroom/fall/livingroom_fall_118_20260827.mp4,7.08,livingroom,transition,Le2i,true,train
livingroom_fall_107_20260827_t7.9.jpg,videos/livingroom/fall/livingroom_fall_107_20260827.mp4,7.89,livingroom,lying,Le2i,true,train
livingroom_fall_107_20260827_t8.8.jpg,videos/livingroom/fall/livingroom_fall_107_20260827.mp4,8.80,livingroom,lying,Le2i,true,train
livingroom_fall_107_20260827_t9.7.jpg,videos/livingroom/fall/livingroom_fall_107_20260827.mp4,9.71,livingroom,lying,Le2i,true,train
livingroom_fall_107_20260827_t6.3.jpg,videos/livingroom/fall/livingroom_fall_107_20260827.mp4,6.28,livingroom,transition,Le2i,true,train
livingroom_fall_063_20260827_t16.8.jpg,videos/livingroom/fall/livingroom_fall_063_20260827.mp4,16.79,livingroom,lying,Le2i,true,train
livingroom_fall_063_20260827_t17.7.jpg,videos/livingroom/fall/livingroom_fall_063_20260827.mp4,17.74,livingroom,lying,Le2i,true,train
livingroom_fall_063_20260827_t18.7.jpg,videos/livingroom/fall/livingroom_fall_063_20260827.mp4,18.69,livingroom,lying,Le2i,true,train
livingroom_fall_063_20260827_t15.0.jpg,videos/livingroom/fall/livingroom_fall_063_20260827.mp4,15.00,livingroom,transition,Le2i,true,train
livingroom_fall_087_20260827_t5.5.jpg,videos/livingroom/fall/livingroom_fall_087_20260827.mp4,5.53,livingroom,lying,Le2i,true,train
livingroom_fall_087_20260827_t6.9.jpg,videos/livingroom/fall/livingroom_fall_087_20260827.mp4,6.86,livingroom,lying,Le2i,true,train
livingroom_fall_087_20260827_t8.2.jpg,videos/livingroom/fall/livingroom_fall_087_20260827.mp4,8.19,livingroom,lying,Le2i,true,train
livingroom_fall_087_20260827_t3.5.jpg,videos/livingroom/fall/livingroom_fall_087_20260827.mp4,3.48,livingroom,transition,Le2i,true,train
livingroom_fall_113_20260827_t12.3.jpg,videos/livingroom/fall/livingroom_fall_113_20260827.mp4,12.31,livingroom,lying,Le2i,true,train
livingroom_fall_113_20260827_t13.4.jpg,videos/livingroom/fall/livingroom_fall_113_20260827.mp4,13.44,livingroom,lying,Le2i,true,train
livingroom_fall_113_20260827_t14.6.jpg,videos/livingroom/fall/livingroom_fall_113_20260827.mp4,14.57,livingroom,lying,Le2i,true,train
livingroom_fall_113_20260827_t10.4.jpg,videos/livingroom/fall/livingroom_fall_113_20260827.mp4,10.44,livingroom,transition,Le2i,true,train
livingroom_fall_123_20260827_t7.7.jpg,videos/livingroom/fall/livingroom_fall_123_20260827.mp4,7.67,livingroom,lying,Le2i,true,train
livingroom_fall_123_20260827_t8.9.jpg,videos/livingroom/fall/livingroom_fall_123_20260827.mp4,8.92,livingroom,lying,Le2i,true,train
livingroom_fall_123_20260827_t10.2.jpg,videos/livingroom/fall/livingroom_fall_123_20260827.mp4,10.17,livingroom,lying,Le2i,true,train
livingroom_fall_123_20260827_t6.0.jpg,videos/livingroom/fall/livingroom_fall_123_20260827.mp4,6.00,livingroom,transition,Le2i,true,train
livingroom_fall_085_20260827_t7.8.jpg,videos/livingroom/fall/livingroom_fall_085_20260827.mp4,7.75,livingroom,lying,Le2i,true,train
livingroom_fall_085_20260827_t8.8.jpg,videos/livingroom/fall/livingroom_fall_085_20260827.mp4,8.82,livingroom,lying,Le2i,true,train
livingroom_fall_085_20260827_t9.9.jpg,videos/livingroom/fall/livingroom_fall_085_20260827.mp4,9.89,livingroom,lying,Le2i,true,train
livingroom_fall_085_20260827_t6.3.jpg,videos/livingroom/fall/livingroom_fall_085_20260827.mp4,6.32,livingroom,transition,Le2i,true,train
livingroom_fall_138_20260827_t7.8.jpg,videos/livingroom/fall/livingroom_fall_138_20260827.mp4,7.77,livingroom,lying,Le2i,true,train
livingroom_fall_138_20260827_t8.6.jpg,videos/livingroom/fall/livingroom_fall_138_20260827.mp4,8.60,livingroom,lying,Le2i,true,train
livingroom_fall_138_20260827_t9.4.jpg,videos/livingroom/fall/livingroom_fall_138_20260827.mp4,9.44,livingroom,lying,Le2i,true,train
livingroom_fall_138_20260827_t6.9.jpg,videos/livingroom/fall/livingroom_fall_138_20260827.mp4,6.88,livingroom,transition,Le2i,true,train
livingroom_fall_139_20260827_t6.3.jpg,videos/livingroom/fall/livingroom_fall_139_20260827.mp4,6.33,livingroom,lying,Le2i,true,train
livingroom_fall_139_20260827_t7.0.jpg,videos/livingroom/fall/livingroom_fall_139_20260827.mp4,6.96,livingroom,lying,Le2i,true,train
livingroom_fall_139_20260827_t7.6.jpg,videos/livingroom/fall/livingroom_fall_139_20260827.mp4,7.58,livingroom,lying,Le2i,true,train
livingroom_fall_139_20260827_t5.5.jpg,videos/livingroom/fall/livingroom_fall_139_20260827.mp4,5.46,livingroom,transition,Le2i,true,train
livingroom_fall_072_20260827_t9.5.jpg,videos/livingroom/fall/livingroom_fall_072_20260827.mp4,9.46,livingroom,lying,Le2i,true,val
livingroom_fall_072_20260827_t10.5.jpg,videos/livingroom/fall/livingroom_fall_072_20260827.mp4,10.50,livingroom,lying,Le2i,true,val
livingroom_fall_072_20260827_t11.5.jpg,videos/livingroom/fall/livingroom_fall_072_20260827.mp4,11.54,livingroom,lying,Le2i,true,val
livingroom_fall_072_20260827_t7.7.jpg,videos/livingroom/fall/livingroom_fall_072_20260827.mp4,7.68,livingroom,transition,Le2i,true,val
livingroom_fall_149_20260827_t6.3.jpg,videos/livingroom/fall/livingroom_fall_149_20260827.mp4,6.27,livingroom,lying,Le2i,true,train
livingroom_fall_149_20260827_t6.9.jpg,videos/livingroom/fall/livingroom_fall_149_20260827.mp4,6.92,livingroom,lying,Le2i,true,train
livingroom_fall_149_20260827_t7.6.jpg,videos/livingroom/fall/livingroom_fall_149_20260827.mp4,7.57,livingroom,lying,Le2i,true,train
livingroom_fall_149_20260827_t4.8.jpg,videos/livingroom/fall/livingroom_fall_149_20260827.mp4,4.83,livingroom,transition,Le2i,true,train
livingroom_fall_082_20260827_t8.7.jpg,videos/livingroom/fall/livingroom_fall_082_20260827.mp4,8.66,livingroom,lying,Le2i,true,train
livingroom_fall_082_20260827_t9.8.jpg,videos/livingroom/fall/livingroom_fall_082_20260827.mp4,9.84,livingroom,lying,Le2i,true,train
livingroom_fall_082_20260827_t11.0.jpg,videos/livingroom/fall/livingroom_fall_082_20260827.mp4,11.02,livingroom,lying,Le2i,true,train
livingroom_fall_082_20260827_t11.9.jpg,videos/livingroom/fall/livingroom_fall_082_20260827.mp4,11.88,livingroom,transition,Le2i,true,train
livingroom_fall_ncam05_20260827_t27.9.jpg,videos/livingroom/fall/livingroom_fall_ncam05_20260827.mp4,27.87,livingroom,lying,SmartHome-Bench,false,train
livingroom_fall_ncam05_20260827_t27.93.jpg,videos/livingroom/fall/livingroom_fall_ncam05_20260827.mp4,27.93,livingroom,lying,SmartHome-Bench,false,train
livingroom_fall_ncam05_20260827_t28.0.jpg,videos/livingroom/fall/livingroom_fall_ncam05_20260827.mp4,27.99,livingroom,lying,SmartHome-Bench,false,train
livingroom_fall_ncam05_20260827_t0.3.jpg,videos/livingroom/fall/livingroom_fall_ncam05_20260827.mp4,0.30,livingroom,transition,SmartHome-Bench,false,train
livingroom_fall_039_20260827_t2.0.jpg,videos/livingroom/fall/livingroom_fall_039_20260827.mp4,1.99,livingroom,lying,URFD,true,train
livingroom_fall_039_20260827_t2.6.jpg,videos/livingroom/fall/livingroom_fall_039_20260827.mp4,2.62,livingroom,lying,URFD,true,train
livingroom_fall_039_20260827_t3.2.jpg,videos/livingroom/fall/livingroom_fall_039_20260827.mp4,3.25,livingroom,lying,URFD,true,train
livingroom_fall_039_20260827_t0.6.jpg,videos/livingroom/fall/livingroom_fall_039_20260827.mp4,0.57,livingroom,transition,URFD,true,train
livingroom_fall_029_20260827_t2.0.jpg,videos/livingroom/fall/livingroom_fall_029_20260827.mp4,1.99,livingroom,lying,URFD,true,train
livingroom_fall_029_20260827_t2.1.jpg,videos/livingroom/fall/livingroom_fall_029_20260827.mp4,2.13,livingroom,lying,URFD,true,train
livingroom_fall_029_20260827_t2.3.jpg,videos/livingroom/fall/livingroom_fall_029_20260827.mp4,2.27,livingroom,lying,URFD,true,train
livingroom_fall_029_20260827_t0.9.jpg,videos/livingroom/fall/livingroom_fall_029_20260827.mp4,0.90,livingroom,transition,URFD,true,train
livingroom_fall_009_20260827_t3.9.jpg,videos/livingroom/fall/livingroom_fall_009_20260827.mp4,3.89,livingroom,lying,URFD,true,val
livingroom_fall_009_20260827_t4.3.jpg,videos/livingroom/fall/livingroom_fall_009_20260827.mp4,4.32,livingroom,lying,URFD,true,val
livingroom_fall_009_20260827_t4.7.jpg,videos/livingroom/fall/livingroom_fall_009_20260827.mp4,4.75,livingroom,lying,URFD,true,val
livingroom_fall_009_20260827_t2.6.jpg,videos/livingroom/fall/livingroom_fall_009_20260827.mp4,2.60,livingroom,transition,URFD,true,val
livingroom_fall_019_20260827_t2.7.jpg,videos/livingroom/fall/livingroom_fall_019_20260827.mp4,2.71,livingroom,lying,URFD,true,train
livingroom_fall_019_20260827_t3.3.jpg,videos/livingroom/fall/livingroom_fall_019_20260827.mp4,3.32,livingroom,lying,URFD,true,train
livingroom_fall_019_20260827_t3.9.jpg,videos/livingroom/fall/livingroom_fall_019_20260827.mp4,3.93,livingroom,lying,URFD,true,train
livingroom_fall_019_20260827_t1.3.jpg,videos/livingroom/fall/livingroom_fall_019_20260827.mp4,1.30,livingroom,transition,URFD,true,train
livingroom_fall_017_20260827_t5.2.jpg,videos/livingroom/fall/livingroom_fall_017_20260827.mp4,5.24,livingroom,lying,URFD,true,train
livingroom_fall_017_20260827_t5.6.jpg,videos/livingroom/fall/livingroom_fall_017_20260827.mp4,5.59,livingroom,lying,URFD,true,train
livingroom_fall_017_20260827_t5.9.jpg,videos/livingroom/fall/livingroom_fall_017_20260827.mp4,5.93,livingroom,lying,URFD,true,train
livingroom_fall_017_20260827_t4.0.jpg,videos/livingroom/fall/livingroom_fall_017_20260827.mp4,4.00,livingroom,transition,URFD,true,train
livingroom_fall_005_20260827_t6.2.jpg,videos/livingroom/fall/livingroom_fall_005_20260827.mp4,6.19,livingroom,lying,URFD,true,train
livingroom_fall_005_20260827_t6.6.jpg,videos/livingroom/fall/livingroom_fall_005_20260827.mp4,6.56,livingroom,lying,URFD,true,train
livingroom_fall_005_20260827_t6.9.jpg,videos/livingroom/fall/livingroom_fall_005_20260827.mp4,6.92,livingroom,lying,URFD,true,train
livingroom_fall_005_20260827_t4.9.jpg,videos/livingroom/fall/livingroom_fall_005_20260827.mp4,4.93,livingroom,transition,URFD,true,train
livingroom_fall_011_20260827_t1.7.jpg,videos/livingroom/fall/livingroom_fall_011_20260827.mp4,1.73,livingroom,lying,URFD,true,train
livingroom_fall_011_20260827_t2.3.jpg,videos/livingroom/fall/livingroom_fall_011_20260827.mp4,2.33,livingroom,lying,URFD,true,train
livingroom_fall_011_20260827_t2.9.jpg,videos/livingroom/fall/livingroom_fall_011_20260827.mp4,2.93,livingroom,lying,URFD,true,train
livingroom_fall_011_20260827_t0.3.jpg,videos/livingroom/fall/livingroom_fall_011_20260827.mp4,0.33,livingroom,transition,URFD,true,train
livingroom_fall_043_20260827_t1.3.jpg,videos/livingroom/fall/livingroom_fall_043_20260827.mp4,1.25,livingroom,lying,URFD,true,train
livingroom_fall_043_20260827_t1.5.jpg,videos/livingroom/fall/livingroom_fall_043_20260827.mp4,1.48,livingroom,lying,URFD,true,train
livingroom_fall_043_20260827_t1.7.jpg,videos/livingroom/fall/livingroom_fall_043_20260827.mp4,1.71,livingroom,lying,URFD,true,train
livingroom_fall_043_20260827_t0.1.jpg,videos/livingroom/fall/livingroom_fall_043_20260827.mp4,0.10,livingroom,transition,URFD,true,train
livingroom_fall_w05_20260827_t15.8.jpg,videos/livingroom/fall/livingroom_fall_w05_20260827.mp4,15.84,livingroom,lying,YouTube,false,train
livingroom_fall_w05_20260827_t15.9.jpg,videos/livingroom/fall/livingroom_fall_w05_20260827.mp4,15.90,livingroom,lying,YouTube,false,train
livingroom_fall_w05_20260827_t16.0.jpg,videos/livingroom/fall/livingroom_fall_w05_20260827.mp4,15.96,livingroom,lying,YouTube,false,train
livingroom_fall_w05_20260827_t0.3.jpg,videos/livingroom/fall/livingroom_fall_w05_20260827.mp4,0.30,livingroom,transition,YouTube,false,train
livingroom_fall_w10_20260827_t24.8.jpg,videos/livingroom/fall/livingroom_fall_w10_20260827.mp4,24.84,livingroom,lying,YouTube,false,train
livingroom_fall_w10_20260827_t24.9.jpg,videos/livingroom/fall/livingroom_fall_w10_20260827.mp4,24.90,livingroom,lying,YouTube,false,train
livingroom_fall_w10_20260827_t25.0.jpg,videos/livingroom/fall/livingroom_fall_w10_20260827.mp4,24.96,livingroom,lying,YouTube,false,train
livingroom_fall_w10_20260827_t0.3.jpg,videos/livingroom/fall/livingroom_fall_w10_20260827.mp4,0.30,livingroom,transition,YouTube,false,train
livingroom_fall_w07_20260827_t27.8.jpg,videos/livingroom/fall/livingroom_fall_w07_20260827.mp4,27.84,livingroom,lying,YouTube,false,train
livingroom_fall_w07_20260827_t27.9.jpg,videos/livingroom/fall/livingroom_fall_w07_20260827.mp4,27.90,livingroom,lying,YouTube,false,train
livingroom_fall_w07_20260827_t28.0.jpg,videos/livingroom/fall/livingroom_fall_w07_20260827.mp4,27.96,livingroom,lying,YouTube,false,train
livingroom_fall_w07_20260827_t0.3.jpg,videos/livingroom/fall/livingroom_fall_w07_20260827.mp4,0.30,livingroom,transition,YouTube,false,train
livingroom_fall_w13_20260827_t21.8.jpg,videos/livingroom/fall/livingroom_fall_w13_20260827.mp4,21.84,livingroom,lying,YouTube,false,train
livingroom_fall_w13_20260827_t21.9.jpg,videos/livingroom/fall/livingroom_fall_w13_20260827.mp4,21.90,livingroom,lying,YouTube,false,train
livingroom_fall_w13_20260827_t22.0.jpg,videos/livingroom/fall/livingroom_fall_w13_20260827.mp4,21.96,livingroom,lying,YouTube,false,train
livingroom_fall_w13_20260827_t0.3.jpg,videos/livingroom/fall/livingroom_fall_w13_20260827.mp4,0.30,livingroom,transition,YouTube,false,train
livingroom_fall_w09_20260827_t21.8.jpg,videos/livingroom/fall/livingroom_fall_w09_20260827.mp4,21.84,livingroom,lying,YouTube,false,train
livingroom_fall_w09_20260827_t21.9.jpg,videos/livingroom/fall/livingroom_fall_w09_20260827.mp4,21.90,livingroom,lying,YouTube,false,train
livingroom_fall_w09_20260827_t22.0.jpg,videos/livingroom/fall/livingroom_fall_w09_20260827.mp4,21.96,livingroom,lying,YouTube,false,train
livingroom_fall_w09_20260827_t0.3.jpg,videos/livingroom/fall/livingroom_fall_w09_20260827.mp4,0.30,livingroom,transition,YouTube,false,train
video_20260827_121717_t4.0.jpg,videos/outdoor/fall/video_20260827_121717.mp4,4.00,outdoor,lying,unknown,false,val
video_20260827_121717_t5.5.jpg,videos/outdoor/fall/video_20260827_121717.mp4,5.50,outdoor,lying,unknown,false,val
video_20260827_121717_t7.0.jpg,videos/outdoor/fall/video_20260827_121717.mp4,7.00,outdoor,lying,unknown,false,val
video_20260827_121717_t2.6.jpg,videos/outdoor/fall/video_20260827_121717.mp4,2.60,outdoor,transition,unknown,false,val
Screenrecording_20260827_121057_t3.0.jpg,videos/outdoor/fall/Screenrecording_20260827_121057.mp4,3.00,outdoor,lying,unknown,false,train
Screenrecording_20260827_121057_t4.5.jpg,videos/outdoor/fall/Screenrecording_20260827_121057.mp4,4.50,outdoor,lying,unknown,false,train
Screenrecording_20260827_121057_t6.0.jpg,videos/outdoor/fall/Screenrecording_20260827_121057.mp4,6.00,outdoor,lying,unknown,false,train
Screenrecording_20260827_121057_t1.5.jpg,videos/outdoor/fall/Screenrecording_20260827_121057.mp4,1.50,outdoor,transition,unknown,false,train
Screenrecording_20260827_121023_t2.2.jpg,videos/outdoor/fall/Screenrecording_20260827_121023.mp4,2.25,outdoor,lying,unknown,false,train
Screenrecording_20260827_121023_t3.8.jpg,videos/outdoor/fall/Screenrecording_20260827_121023.mp4,3.75,outdoor,lying,unknown,false,train
Screenrecording_20260827_121023_t5.2.jpg,videos/outdoor/fall/Screenrecording_20260827_121023.mp4,5.25,outdoor,lying,unknown,false,train
Screenrecording_20260827_121023_t0.9.jpg,videos/outdoor/fall/Screenrecording_20260827_121023.mp4,0.90,outdoor,transition,unknown,false,train
livingroom_fall_022_20260827_t2.8.jpg,videos/livingroom/fall/livingroom_fall_022_20260827.mp4,2.77,livingroom,lying,URFD,true,val
livingroom_fall_022_20260827_t3.2.jpg,videos/livingroom/fall/livingroom_fall_022_20260827.mp4,3.20,livingroom,lying,URFD,true,val
livingroom_fall_008_20260827_t2.4.jpg,videos/livingroom/fall/livingroom_fall_008_20260827.mp4,2.43,livingroom,lying,URFD,true,train
livingroom_fall_008_20260827_t2.5.jpg,videos/livingroom/fall/livingroom_fall_008_20260827.mp4,2.46,livingroom,lying,URFD,true,train
livingroom_fall_006_20260827_t5.0.jpg,videos/livingroom/fall/livingroom_fall_006_20260827.mp4,4.98,livingroom,lying,URFD,true,train
livingroom_fall_006_20260827_t5.9.jpg,videos/livingroom/fall/livingroom_fall_006_20260827.mp4,5.92,livingroom,lying,URFD,true,train
livingroom_fall_060_20260827_t1.7.jpg,videos/livingroom/fall/livingroom_fall_060_20260827.mp4,1.71,livingroom,lying,URFD,true,val
livingroom_fall_060_20260827_t2.0.jpg,videos/livingroom/fall/livingroom_fall_060_20260827.mp4,1.97,livingroom,lying,URFD,true,val
livingroom_fall_042_20260827_t1.6.jpg,videos/livingroom/fall/livingroom_fall_042_20260827.mp4,1.59,livingroom,lying,URFD,true,train
livingroom_fall_042_20260827_t1.3.jpg,videos/livingroom/fall/livingroom_fall_042_20260827.mp4,1.33,livingroom,lying,URFD,true,train
livingroom_hop_006_20260827_t5.4.jpg,videos/livingroom/normal/livingroom_hop_006_20260827.mp4,5.37,livingroom,normal,CAUCAFall,false,val
livingroom_hop_001_20260827_t4.1.jpg,videos/livingroom/normal/livingroom_hop_001_20260827.mp4,4.08,livingroom,normal,CAUCAFall,false,train
livingroom_adl_101_20260827_t1.9.jpg,videos/livingroom/normal/livingroom_adl_101_20260827.mp4,1.86,livingroom,normal,CAUCAFall,false,train
livingroom_hop_008_20260827_t8.4.jpg,videos/livingroom/normal/livingroom_hop_008_20260827.mp4,8.38,livingroom,normal,CAUCAFall,false,train
livingroom_hop_007_20260827_t3.7.jpg,videos/livingroom/normal/livingroom_hop_007_20260827.mp4,3.67,livingroom,normal,CAUCAFall,false,train
livingroom_adl_059_20260827_t2.8.jpg,videos/livingroom/normal/livingroom_adl_059_20260827.mp4,2.85,livingroom,normal,GMDCSA-24,false,train
livingroom_adl_056_20260827_t6.2.jpg,videos/livingroom/normal/livingroom_adl_056_20260827.mp4,6.19,livingroom,normal,GMDCSA-24,false,train
livingroom_adl_075_20260827_t2.6.jpg,videos/livingroom/normal/livingroom_adl_075_20260827.mp4,2.57,livingroom,normal,GMDCSA-24,false,train
livingroom_adl_063_20260827_t4.4.jpg,videos/livingroom/normal/livingroom_adl_063_20260827.mp4,4.44,livingroom,normal,GMDCSA-24,false,train
bedroom_adl_019_20260827_t4.4.jpg,videos/bedroom/normal/bedroom_adl_019_20260827.mp4,4.36,bedroom,normal,GMDCSA-24,false,train
bedroom_adl_013_20260827_t3.0.jpg,videos/bedroom/normal/bedroom_adl_013_20260827.mp4,3.01,bedroom,normal,GMDCSA-24,false,train
bedroom_adl_008_20260827_t5.3.jpg,videos/bedroom/normal/bedroom_adl_008_20260827.mp4,5.28,bedroom,normal,GMDCSA-24,false,train
bedroom_adl_011_20260827_t6.2.jpg,videos/bedroom/normal/bedroom_adl_011_20260827.mp4,6.17,bedroom,normal,GMDCSA-24,false,train
livingroom_adl_062_20260827_t1.6.jpg,videos/livingroom/normal/livingroom_adl_062_20260827.mp4,1.58,livingroom,normal,GMDCSA-24,false,val
bedroom_adl_003_20260827_t4.2.jpg,videos/bedroom/normal/bedroom_adl_003_20260827.mp4,4.17,bedroom,normal,GMDCSA-24,false,train
livingroom_adl_073_20260827_t8.0.jpg,videos/livingroom/normal/livingroom_adl_073_20260827.mp4,8.01,livingroom,normal,GMDCSA-24,false,val
livingroom_adl_065_20260827_t1.2.jpg,videos/livingroom/normal/livingroom_adl_065_20260827.mp4,1.22,livingroom,normal,GMDCSA-24,false,val
livingroom_adl_072_20260827_t2.0.jpg,videos/livingroom/normal/livingroom_adl_072_20260827.mp4,1.97,livingroom,normal,GMDCSA-24,false,train
bedroom_adl_002_20260827_t4.1.jpg,videos/bedroom/normal/bedroom_adl_002_20260827.mp4,4.09,bedroom,normal,GMDCSA-24,false,train
livingroom_adl_066_20260827_t2.2.jpg,videos/livingroom/normal/livingroom_adl_066_20260827.mp4,2.23,livingroom,normal,GMDCSA-24,false,train
livingroom_adl_037_20260827_t1.6.jpg,videos/livingroom/normal/livingroom_adl_037_20260827.mp4,1.61,livingroom,normal,Le2i,true,train
livingroom_adl_055_20260827_t5.4.jpg,videos/livingroom/normal/livingroom_adl_055_20260827.mp4,5.43,livingroom,normal,Le2i,true,train
livingroom_adl_028_20260827_t4.0.jpg,videos/livingroom/normal/livingroom_adl_028_20260827.mp4,4.01,livingroom,normal,Le2i,true,train
livingroom_adl_048_20260827_t4.2.jpg,videos/livingroom/normal/livingroom_adl_048_20260827.mp4,4.21,livingroom,normal,Le2i,true,train
livingroom_adl_032_20260827_t2.3.jpg,videos/livingroom/normal/livingroom_adl_032_20260827.mp4,2.26,livingroom,normal,Le2i,true,train
livingroom_adl_044_20260827_t10.7.jpg,videos/livingroom/normal/livingroom_adl_044_20260827.mp4,10.69,livingroom,normal,Le2i,true,train
livingroom_adl_043_20260827_t3.9.jpg,videos/livingroom/normal/livingroom_adl_043_20260827.mp4,3.94,livingroom,normal,Le2i,true,val
livingroom_adl_050_20260827_t6.8.jpg,videos/livingroom/normal/livingroom_adl_050_20260827.mp4,6.82,livingroom,normal,Le2i,true,val
livingroom_normal_ncam03_20260827_t15.0.jpg,videos/livingroom/normal/livingroom_normal_ncam03_20260827.mp4,14.97,livingroom,normal,SmartHome-Bench,false,train
livingroom_normal_ncam14_20260827_t0.4.jpg,videos/livingroom/normal/livingroom_normal_ncam14_20260827.mp4,0.42,livingroom,normal,SmartHome-Bench,false,val
livingroom_normal_ncam20_20260827_t17.0.jpg,videos/livingroom/normal/livingroom_normal_ncam20_20260827.mp4,17.04,livingroom,normal,SmartHome-Bench,false,train
livingroom_normal_ncam15_20260827_t17.8.jpg,videos/livingroom/normal/livingroom_normal_ncam15_20260827.mp4,17.83,livingroom,normal,SmartHome-Bench,false,train
livingroom_adl_015_20260827_t3.7.jpg,videos/livingroom/normal/livingroom_adl_015_20260827.mp4,3.67,livingroom,normal,URFD,true,train
livingroom_adl_009_20260827_t4.5.jpg,videos/livingroom/normal/livingroom_adl_009_20260827.mp4,4.54,livingroom,normal,URFD,true,train
livingroom_adl_019_20260827_t0.8.jpg,videos/livingroom/normal/livingroom_adl_019_20260827.mp4,0.78,livingroom,normal,URFD,true,train
livingroom_adl_017_20260827_t3.3.jpg,videos/livingroom/normal/livingroom_adl_017_20260827.mp4,3.29,livingroom,normal,URFD,true,train
livingroom_adl_004_20260827_t4.3.jpg,videos/livingroom/normal/livingroom_adl_004_20260827.mp4,4.30,livingroom,normal,URFD,true,train
livingroom_adl_010_20260827_t6.8.jpg,videos/livingroom/normal/livingroom_adl_010_20260827.mp4,6.83,livingroom,normal,URFD,true,train
livingroom_adl_w02_20260827_t8.6.jpg,videos/livingroom/normal/livingroom_adl_w02_20260827.mp4,8.59,livingroom,normal,YouTube,false,val
bedroom_adl_w02_20260827_t16.0.jpg,videos/bedroom/normal/bedroom_adl_w02_20260827.mp4,16.05,bedroom,normal,YouTube,false,train
